,ACT. FUEL RATEKG/THM.,ACTUALKG/THM.,BELLY - 15162_TEMP. OC.2CT-17DEG. OC,BELLY - 15162_TEMP. OC.3DT-03DEG. OC,BELLY - 15162_TEMP. OCAT-07DEG. OC,BOSH - 12975_TEMP. OC.1BT-12DEG. OC,BOSH - 12975_TEMP. OC.2CT-17DEG. OC,BOSH - 12975_TEMP. OC.3DT-03DEG. OC,BOSH - 12975_TEMP. OCAT-07DEG. OC,BOTTOMBAR,CHARGES/HRS.,CHEM_PCT_C,CHEM_PCT_CR,CHEM_PCT_FE,CHEM_PCT_MN,CHEM_PCT_P,CHEM_PCT_S,CHEM_PCT_SI,CHEM_PCT_TI,COKE RATE KG/THM,COKE_ASH%,COKE_CALC_MT,COKE_DISCHARGE_TIME,COKE_FC%,COKE_IM%,COKE_MOIST%,COKE_VM%,DIFFERENTIAL PRESSURETOTALBAR,FLUX_AL2O3%,FLUX_CALC_MT,FLUX_CAO%,FLUX_FE2O3%,FLUX_LOI%,FLUX_MGO%,FLUX_SIO2%,FLUX_TM%,FURNACE TOP GAS ANALYSISCO2%,FURNACE TOP GAS ANALYSISH2%,FURNACE TOP GAS ANALYSISONLINE (ANALYZER)CO%,FURNACE TOP GAS_UPTAKE TEMP. OC.1BT-12DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.2CT-08DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.3DT-04DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OC.4AVG.DEG. OC,FURNACE TOP GAS_UPTAKE TEMP. OCAT-16DEG. OC,FURNACETOPGASANALYSISCO2ETACO,GEOMIN TYPE,HEARTH PAD CENTER_TEMP. OC.1B5.4 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OC.2C5.7 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OC.3D6.1 MTR.DEG. OC,HEARTH PAD CENTER_TEMP. OCA4.3 MTR.DEG. OC,HMT_GT_1480C,HOT BLAST PRESSUREBAR,HOT BLAST TEMP.OC,HOT BLAST VOLUMENM3/HR.,LLOYDS_PELLET_PCT_AL2O3,LLOYDS_PELLET_PCT_CAO,LLOYDS_PELLET_PCT_FE2O3,LLOYDS_PELLET_PCT_K2O,LLOYDS_PELLET_PCT_LOI,LLOYDS_PELLET_PCT_MGO,LLOYDS_PELLET_PCT_MNO,LLOYDS_PELLET_PCT_NA2O,LLOYDS_PELLET_PCT_P,LLOYDS_PELLET_PCT_SIO2,LLOYDS_PELLET_PCT_TIO2,LLOYDS_PELLET_PCT_TM,LOWER STACK - 18660_TEMP. OC.1BT-12DEG. OC,LOWER STACK - 18660_TEMP. OC.2CT-17DEG. OC,LOWER STACK - 18660_TEMP. OC.3DT-03DEG. OC,LOWER STACK - 18660_TEMP. OCAT-07DEG. OC,NON_COKE_DISCHARGE_TIME,NUTCOKE_ASH%,NUTCOKE_CALC_MT,NUTCOKE_FC%,NUTCOKE_IM%,NUTCOKE_MOIST%,NUTCOKE_VM%,O2 ENRICHMENT %,ORE_AL2O3%,ORE_CALC_MT,ORE_CAO%,ORE_FE(T)%,ORE_K2O%,ORE_LOI%,ORE_MGO%,ORE_MNO%,ORE_NA2O%,ORE_P%,ORE_SIO2%,ORE_TIO2%,ORE_TM%,OXYGENFLOWNM3/HR.,PCI_2_ASH%,PCI_2_CALC_MT,PCI_2_FC%,PCI_2_IM%,PCI_2_VM%,PERMEABILITYKGS/HR.,PRODUCTIONTONNESPERHR,RAFTOC,SINTER_CALC_MT,SINTER_SP_02_AL2O3%,SINTER_SP_02_BASICITY,SINTER_SP_02_CAO%,SINTER_SP_02_COLD_STRENGTH_AI,SINTER_SP_02_COLD_STRENGTH_TI,SINTER_SP_02_FE(T)%,SINTER_SP_02_FEO%,SINTER_SP_02_HOT_STRENGTH_RDI,SINTER_SP_02_HOT_STRENGTH_RI,SINTER_SP_02_K2O%,SINTER_SP_02_MGO%,SINTER_SP_02_MNO%,SINTER_SP_02_NA2O%,SINTER_SP_02_P%,SINTER_SP_02_SIO2%,SINTER_SP_02_TIO2%,SLAG_BASICITY,SLAG_PCT_AL2O3,SLAG_PCT_CAO,SLAG_PCT_FEO,SLAG_PCT_K2O,SLAG_PCT_MGO,SLAG_PCT_MNO,SLAG_PCT_NA2O,SLAG_PCT_S,SLAG_PCT_SIO2,SLAG_PCT_TIO2,SLAG_T_BASICITY,STEAMKGS/HR.,STOCKRODLEVEL,TOPBAR,TOPPRESSUREBAR,TOTAL HEAT LOAD,TOTAL OXYGENNM3/HR.,TOTAL_COKE_PORTIONS,TOTAL_NON_COKE_PORTIONS,TOTAL_PELLET_CALC_MT,TUYEREVELOCITYM/S,UNITCOST LAKHS/THM,WEIGHTED_COKE_ANGLE,WEIGHTED_NON_COKE_ANGLE
2026-03-08 03:00:00,532.2,194.4019641666665,47.72527777777788,45.47888888888888,64.99916666666665,55.49694444444446,55.52444444444453,75.28277777777782,51.38972222222195,1.1532929083333332,6.359722222222223,4.4108,0.01256,94.81348,0.1444,0.10224,0.02772,0.4276,0.0612,285.0,10.585515169720637,29.961,105.0,88.48688495043558,0.3736797837188345,1.8367978371883449,0.927599879843797,1.4668242861111107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55965477777778,4.111569222222219,23.8970872777778,175.71388888888893,183.5,218.0944444444446,198.6461111111112,217.2761111111112,43.71516761111109,1.0,400.3674999999999,513.417499999996,669.4405555555528,64.76666666666662,1498.84,2.8150076694444435,1187.8453777777793,109614.4933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.97444444444443,38.686111111111074,41.38833333333337,43.41750000000001,60.0,11.98,5.538,86.98499999999999,0.5,6.5,1.035,4.400118836111111,4.6639538805824925,61.666,0.0475432166834236,58.8878951123796,0.0298025167839652,4.278139331236014,0.0558823338630687,0.1109840106379528,0.018496318879123,0.0801931696558881,5.7960354165991,0.3973021762397431,2.890292868031006,5091.77577222222,7.59,18.44448021051261,71.74000000000001,0.96,19.71,1246.321347222222,94.87805480555546,2146.6257861111108,118.161,2.63,1.906191369606004,10.16,5.065555555555555,79.44666666666666,55.14,8.45,38.89,71.63,0.053,2.17,0.18,0.028,0.043,5.33,0.15,1.1635301665098363,20.3904,37.0872,0.3024,0.3468,7.9612,0.168,0.1996,0.3279999999999999,31.876800000000003,1.1344,1.413294830852312,0.0,0.7873336331111112,0.3135314147222223,1.3481613166666655,1.2405575159722215,,22.0,8.0,0.0,209.5349833333332,97.0082602520833,27.40909090909091,28.25
2026-03-08 04:00:00,530.0,196.81520916666628,47.62027777777796,45.60222222222235,65.22305555555555,54.2675000000002,54.06555555555544,67.89,51.14750000000006,1.1320890261111125,6.1402777777777775,4.474,0.013,94.90124,0.1416,0.09428,0.033,0.2952,0.04768,285.0,10.585499633357776,30.002,105.0,88.48690087327512,0.3736790880607959,1.83679088060796,0.9275994933671088,1.419945919444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.03079213888889,3.955713066666672,24.461347749999984,180.7905555555555,202.3777777777777,238.1980555555556,214.69083333333333,237.39694444444447,42.43664741666665,1.0,400.2302777777783,513.0963888888894,668.9652777777759,64.60083333333309,1492.88,2.7680442222222217,1182.4961277777802,108857.33555555563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93999999999978,38.81305555555556,42.57694444444447,41.36555555555554,60.0,11.98,5.482,86.98499999999999,0.5,6.5,1.035,4.429212638888893,4.688057993197279,58.8,0.0479977891156462,58.82538894557823,0.0299177891156462,4.304638095238095,0.0562701360544217,0.1117120748299319,0.0184995238095238,0.0804387244897959,5.827353401360544,0.400696462585034,2.9024183673469386,5109.702466666664,7.59,18.030820823207552,71.74000000000001,0.96,19.71,1280.9749138888883,91.61294444444464,2176.213316666665,118.459,2.63,1.906191369606004,10.16,5.065555555555555,79.44666666666666,55.14,8.45,38.89,71.63,0.053,2.17,0.18,0.028,0.043,5.33,0.15,1.1688470485932752,20.3568,37.0376,0.3728,0.3631999999999999,7.9364,0.1916,0.1632,0.3530399999999999,31.687600000000003,1.2592,1.41930813019649,0.0,0.9083381658333336,0.2878568711111108,1.3481920750000005,1.2029342131944412,,22.0,8.0,0.0,209.94396416666677,97.32801521458327,27.40909090909091,28.25
2026-03-08 05:00:00,532.6722222222222,188.24248555555528,47.44194444444416,45.63666666666674,63.82111111111116,53.94527777777751,53.48305555555567,63.609166666666646,50.94083333333313,1.1580527255555555,6.719444444444444,4.414,0.013,94.96964,0.1476,0.09908,0.033,0.2772,0.04648,285.0,10.584746466842676,25.756,105.0,88.48767277527566,0.3736453641869855,1.8364536418698556,0.9275807578816586,1.451850350000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57147038888887,3.743489588888888,23.76372049999998,167.3138888888889,175.8713888888889,220.9916666666669,193.92916666666667,211.53972222222205,43.87011002777776,1.0,400.08277777777926,512.7861111111148,668.5147222222197,64.40944444444405,1488.68,2.7999935388888906,1210.8020055555526,109474.06583333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.88444444444409,38.916388888889045,43.0983333333333,40.76638888888899,60.0,11.98,4.628,86.98499999999999,0.5,6.5,1.035,4.356482761111112,4.72796481384067,51.327,0.0473002513297095,58.73491261908936,0.0298364018937401,4.341347828628208,0.0559978373955228,0.1122374189023321,0.018336080425507,0.0809462271319188,5.874564264422235,0.4061721900753989,2.907113215266819,5077.944269444449,7.59,18.872083062718445,71.74000000000001,0.96,19.71,1258.0443027777785,93.16686244565182,2204.4471583333348,101.235,2.63,1.906191369606004,10.16,5.065555555555555,79.44666666666666,55.14,8.45,38.89,71.63,0.053,2.17,0.18,0.028,0.043,5.33,0.15,1.1543285013422124,20.4948,36.6536,0.5708,0.3752,7.8104,0.1976,0.1752,0.36444,31.7536,1.3312000000000002,1.4003021880575783,0.0,1.0171224266666674,0.2937976311111109,1.3480528083333336,1.1842043103472228,,22.0,8.0,0.0,213.59630361111107,96.19212933611108,27.40909090909091,28.25
2026-03-08 06:00:00,535.7875,192.29728833333343,47.21375000000005,45.45208333333332,64.89250000000003,53.73625000000002,53.56916666666681,60.02291666666672,50.65875000000003,1.13527192125,6.710416666666666,4.3732,0.01324,95.003048,0.15264,0.101,0.03276,0.2772,0.0469119999999999,285.0,10.597375430691756,30.184,105.0,88.47472965809702,0.374210840180228,1.8421084018022795,0.9278949112112378,1.4379854833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3266425,3.825496745833333,24.369647166666663,167.90374999999997,172.1466666666666,223.0379166666667,194.15156249999995,213.51791666666665,42.92400416666666,1.0,399.8895833333341,512.4883333333325,668.1570833333341,64.23958333333351,1485.56,2.7859036666666657,1205.0934208333315,110085.23249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.694166666666646,39.03625000000011,39.95083333333333,45.70208333333335,60.0,11.98,5.153,86.98499999999999,0.5,6.5,1.035,4.321912325000001,4.744011502040952,60.511,0.0473707259837054,58.69538331873544,0.0298695609062815,4.357842210507181,0.0561096329592966,0.1126132438730148,0.0183111996165986,0.0811258614136272,5.894670721025929,0.4084088182313959,2.9127233065062548,5067.599608333335,7.59,19.28601985829933,71.74000000000001,0.96,19.71,1278.548070833334,93.69838525582192,2182.770629166666,118.515,2.63,1.906191369606004,10.16,5.065555555555555,79.44666666666666,55.14,8.45,38.89,71.63,0.053,2.17,0.18,0.028,0.043,5.33,0.15,1.145485921210938,20.334,36.608,0.5612,0.3824,7.8104,0.2024,0.18,0.3666,31.96,1.3288,1.3898628617394757,0.0,1.0016529520833333,0.3027135662499999,1.348020575,1.18479503625,,22.0,8.0,0.0,214.30817916666663,96.72939070416668,27.40909090909091,28.25
2026-03-08 07:00:00,534.5,177.60955000000024,46.99791666666666,45.29958333333328,62.549166666666615,52.92624999999968,52.647916666666646,59.40583333333315,50.34041666666641,1.1624215570833325,7.358333333333333,4.3452,0.01364,95.013128,0.15704,0.101,0.03236,0.2892,0.0484319999999999,285.0,10.602667423827054,25.534,105.0,88.46930602334142,0.3744477950967337,1.8444779509673377,0.9280265528315188,1.4561778500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.62138316666667,3.766902945833332,23.89098649999998,148.13666666666657,149.2116666666666,184.42291666666657,164.8724999999999,177.71874999999986,43.80427604166665,1.0,399.66083333333455,512.0320833333326,667.6520833333344,64.13875000000014,1483.16,2.804241341666668,1246.0183041666664,110084.16583333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.637500000000095,39.34833333333346,41.388333333333314,43.09250000000001,60.0,11.98,4.685,86.98499999999999,0.5,6.5,1.035,4.277399895833335,4.711156338107063,53.557,0.047146964915884,58.77703138712026,0.0297867505648187,4.323677950594694,0.0558306290494239,0.1118064865470433,0.0183528950463991,0.0807635976623037,5.853249061747298,0.4038214985902869,2.900393972776668,5017.665108333337,7.59,19.53830856764586,71.74000000000001,0.96,19.71,1262.019183333333,94.9012382902874,2213.0947499999997,102.247,2.63,1.906191369606004,10.16,5.065555555555555,79.44666666666666,55.14,8.45,38.89,71.63,0.053,2.17,0.18,0.028,0.043,5.33,0.15,1.140427319159523,19.974,36.788,0.4132,0.3864,7.8944,0.2064,0.18,0.3626,32.26,1.2768,1.3851346126352455,0.0,1.0427698537500003,0.2937563354166668,1.348222150000001,1.2637493145833334,,22.0,8.0,0.0,220.0566995833334,94.78326537500004,27.40909090909091,28.25
2026-03-08 08:00:00,530.1805555555555,188.4522119444445,46.92861111111097,45.11305555555559,60.30777777777779,52.57416666666658,51.62472222222215,59.303611111111096,50.396111111110905,1.1218218713888888,6.420833333333333,4.311111111111112,0.0139111111111111,95.0341422222222,0.1612222222222222,0.1007777777777777,0.0327111111111111,0.2973333333333333,0.0487911111111111,285.0,11.47551649004655,30.291,105.0,87.60629295830445,0.3672377934039814,1.8171338021194416,0.9181905516490048,1.4316736833333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65880611111109,3.6649868,24.474079055555528,170.59805555555545,173.17583333333334,210.5838888888888,189.41687499999995,203.30972222222223,43.25869522222223,1.0,399.4724999999971,511.7663888888918,667.3644444444423,63.96583333333365,1479.888888888889,2.779650472222222,1178.111852777776,109124.34805555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63888888888894,40.0763888888888,44.92499999999999,37.403055555555525,60.0,11.81,5.388,87.21000000000001,0.5,6.550000000000001,0.98,4.3568052166666655,4.892267506422475,60.335,0.1426748653352117,59.032557885141294,0.0255415596254247,4.302025358415514,0.0663806579928731,0.0811486367779895,0.0150500870141708,0.0825533604044087,5.247022789425706,0.4304300986160604,2.628822408220768,5062.786891666667,7.48,18.11650004738185,71.85,1.07,19.6,1272.49413888889,96.1331250000004,2199.7356638888905,120.384,2.6852,1.948051948051948,10.71,5.065555555555555,79.44666666666666,54.48,8.52,38.89,71.63,0.051,2.23938,0.198,0.029,0.047,5.4978,0.16416,1.1331160352432414,19.64111111111111,36.89844444444445,0.2871111111111111,0.3926666666666666,7.971777777777778,0.2148888888888888,0.18,0.3594,32.565555555555555,1.2384444444444445,1.377912620650322,0.0,0.7763117244444443,0.3098518355555554,1.3481510472222222,1.409275125277777,,22.0,8.0,0.0,209.36268527777764,96.2199180826389,27.40909090909091,28.25
2026-03-08 09:00:00,538.5694444444445,193.01539805555535,46.89166666666668,45.02777777777782,56.333611111111146,52.16472222222241,52.725,57.16083333333353,50.61250000000007,1.0946750200000004,6.719444444444444,4.222222222222222,0.0130222222222222,95.15356444444444,0.1634444444444444,0.0985555555555555,0.0398222222222222,0.2706666666666666,0.0387022222222222,285.0,11.448687282541542,30.753,105.0,87.63284557604136,0.3661314343316099,1.783943029948298,0.9184671414170976,1.3535924972222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.457417166666676,3.981939638888894,24.540629999999982,142.93166666666656,147.63055555555545,177.42833333333357,155.14319444444442,152.5822222222222,42.92415597222224,1.0,399.2333333333342,511.46694444444194,667.0672222222228,64.04083333333321,1468.7777777777778,2.7018067777777786,1249.702133333332,109939.1902777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.68555555555561,40.79138888888898,47.51888888888901,33.17138888888879,60.0,11.81,5.527,87.21000000000001,0.5,6.550000000000001,0.98,4.383817155555553,4.821935187197966,59.803,0.1491690048994197,59.195128505258936,0.0255886326772904,4.230192632476632,0.0680894938381017,0.0799339163587111,0.0153008377506145,0.0821836028292894,5.160130261023695,0.421253381937361,2.619977258665953,5135.4791166666655,7.48,19.519191474557225,71.85,1.07,19.6,1357.0010194444435,95.5658437800017,2216.374563888888,118.369,2.6852,1.948051948051948,10.71,5.065555555555555,79.44666666666666,54.48,8.52,38.89,71.63,0.051,2.23938,0.198,0.029,0.047,5.4978,0.16416,1.1055306145431636,19.55222222222222,36.38288888888889,0.3582222222222222,0.4193333333333333,7.9895555555555555,0.2637777777777778,0.18,0.3634,32.92111111111111,1.3228888888888888,1.3482469427391557,0.0,1.1774715597222214,0.2589174661111111,1.348091972222221,1.393808187499999,,22.0,8.0,0.0,225.6964291666665,96.82454024236108,27.40909090909091,28.25
2026-03-08 10:00:00,540.0,208.9993958333337,47.498888888888914,45.64194444444441,58.755833333333285,52.595277777777824,54.970277777777554,55.9038888888887,51.57583333333325,1.1113231983333336,6.6402777777777775,4.133333333333334,0.0121333333333333,95.27298666666664,0.1656666666666666,0.0963333333333333,0.0469333333333333,0.244,0.0286133333333333,285.0,11.444523684801318,26.726,105.0,87.63696625009354,0.3659597395794358,1.7787921873830728,0.918510065105141,1.3900178866666684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.986835055555563,4.417052466666664,24.259283416666676,166.54499999999996,177.88027777777785,218.6286111111112,193.30395833333336,210.1619444444444,42.57742113888891,1.0,399.0169444444432,511.2019444444456,666.8652777777731,64.56250000000021,1457.6666666666667,2.7381686277777795,1219.3104111111113,108702.71055555563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.46583333333351,37.29972222222221,44.793611111111126,39.22111111111112,60.0,11.81,4.892,87.21000000000001,0.5,6.550000000000001,0.98,4.454440177777779,4.796620573420413,52.213,0.1483353570949763,59.27205619290215,0.0254768161185911,4.198594411353494,0.0676464865071917,0.0789474268860245,0.0153478635588838,0.0816742956734912,5.115738034589088,0.4175372416831057,2.609014996265298,5158.955675,7.48,20.88660135800211,71.85,1.07,19.6,1307.007922222223,99.9361805555558,2154.977730555556,102.26,2.6852,1.948051948051948,10.71,5.065555555555555,79.44666666666666,54.48,8.52,38.89,71.63,0.051,2.23938,0.198,0.029,0.047,5.4978,0.16416,1.0779451938430855,19.46333333333333,35.867333333333335,0.4293333333333333,0.446,8.007333333333333,0.3126666666666666,0.18,0.3674,33.276666666666664,1.407333333333333,1.318581264827989,0.0,0.8367380358333316,0.2786946549999999,1.3481992305555552,1.5089682500694437,,22.0,8.0,0.0,217.5324016666668,98.9424199479167,27.40909090909091,28.25
2026-03-08 11:00:00,541.9861111111111,214.82915111111132,48.26277777777783,46.50138888888884,59.784166666666586,53.52361111111123,55.81222222222196,56.36749999999997,52.64638888888884,1.1044567022222227,6.5,4.178285714285715,0.0123642857142857,95.18358142857144,0.1696428571428571,0.0974571428571428,0.0421714285714285,0.2800714285714285,0.0364257142857142,285.0,11.444524680073126,30.632,105.0,87.63696526508227,0.3659597806215722,1.7787934186471663,0.918510054844607,1.39501176111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36400438888886,4.255529847222221,23.704331333333336,158.73555555555578,170.67277777777767,200.38666666666663,180.9126388888889,193.85555555555536,43.65080577777778,1.0,398.7700000000005,511.02555555555534,666.7502777777813,65.31805555555523,1459.642857142857,2.743023366666665,1242.2388833333343,107462.7041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5672222222224,35.174166666666565,37.9627777777778,51.53249999999994,60.0,11.81,5.718,87.21000000000001,0.5,6.550000000000001,0.98,4.567156466666666,4.908884735202492,62.595,0.1427006310408179,58.98508842559309,0.0255937854461218,4.321822829299465,0.0664974678488697,0.0817058710759645,0.015012109593418,0.082825816758527,5.274006070772425,0.4328015336688234,2.63473919642144,5228.243911111113,7.48,20.93591235257091,71.85,1.07,19.6,1286.0693500000011,97.453777777778,2169.923313888888,118.226,2.6852,1.948051948051948,10.71,5.065555555555555,79.44666666666666,54.48,8.52,38.89,71.63,0.051,2.23938,0.198,0.029,0.047,5.4978,0.16416,1.088949108218063,19.402642857142855,36.09964285714285,0.4145,0.4317857142857143,8.01,0.3054285714285714,0.1763571428571428,0.3672714285714286,33.155142857142856,1.3872142857142855,1.3305523605198093,0.0,0.9180773055555544,0.2905550738888886,1.347969000000001,1.4985367932638871,,22.0,8.0,0.0,217.72581666666665,99.71486252222226,27.40909090909091,28.25
2026-03-08 12:00:00,536.7916666666666,201.9761425000001,48.82305555555534,47.10527777777792,56.810000000000045,53.94416666666639,56.60361111111125,57.24416666666657,53.69083333333322,1.1201034363888895,6.1402777777777775,4.246857142857143,0.0127928571428571,95.05732428571427,0.1739285714285714,0.0991714285714285,0.0353142857142857,0.3272142857142857,0.0473971428571428,285.0,11.451262911495878,26.914,105.0,87.63029649996285,0.3662376458348815,1.7871293750464443,0.9184405885412796,1.4400952166666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095076388888906,3.9010738250000014,23.724224027777773,192.71194444444444,223.2616666666667,239.65305555555543,220.1929861111111,225.1452777777777,43.27008413888888,1.0,398.62138888889166,510.9202777777744,666.757222222222,65.71416666666677,1463.928571428571,2.787888899999997,1195.917666666665,107578.58194444452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16416666666673,36.5327777777778,38.451944444444415,51.2044444444444,60.0,11.81,4.568,87.21000000000001,0.5,6.550000000000001,0.98,4.558454358333337,4.94338771900111,53.139,0.1439644705395284,58.87949754417659,0.0257513690509795,4.365121285684714,0.0671438491503415,0.083072526769416,0.0149497544176593,0.083535124861213,5.335039048533093,0.4378831366792752,2.649993413500442,5222.949077777781,7.48,18.56563860292737,71.85,1.07,19.6,1248.2452666666663,91.91995833333316,2204.6650944444445,101.009,2.6852,1.948051948051948,10.71,5.065555555555555,79.44666666666666,54.48,8.52,38.89,71.63,0.051,2.23938,0.198,0.029,0.047,5.4978,0.16416,1.1067629052533434,19.34692857142857,36.463928571428575,0.3845,0.4103571428571428,8.01,0.2882857142857143,0.1720714285714285,0.3664142857142857,32.94942857142857,1.3486428571428573,1.3498711221415685,0.0,0.6719666477777773,0.3199917988888889,1.3479430638888896,1.4502407502083332,,22.0,8.0,0.0,209.2851547222225,98.01183888125,27.40909090909091,28.25
2026-03-08 13:00:00,526.0277777777778,191.18216166666627,49.143611111111326,47.26749999999978,60.35444444444444,54.33499999999989,56.85833333333331,57.8924999999999,54.1633333333337,1.1339585808333328,6.0,4.269310344827587,0.013,94.98789793103448,0.1747172413793103,0.1,0.0298620689655172,0.3692413793103448,0.0559710344827586,285.0,11.45469717006083,26.467,105.0,87.62689764612536,0.3663792647447765,1.7913779423432956,0.918405183813806,1.437043159444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.299962250000014,3.518767655555556,23.589409972222256,161.9197222222223,187.3144444444444,217.88944444444445,188.3932638888889,186.4494444444444,43.68548697222224,1.0,398.417499999998,510.78500000000247,666.7611111111089,65.92722222222235,1469.6344827586206,2.7848667638888878,1197.9206527777808,109227.56861111104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.291944444444574,36.07583333333336,37.89750000000003,52.524444444444434,60.0,11.81,4.761,87.21000000000001,0.5,6.550000000000001,0.98,4.522459494444446,4.930397972308391,52.868,0.1435986608156162,58.91861182567904,0.0256965082847847,4.349019444654611,0.0669372020882197,0.0825770598471665,0.0149747295150185,0.0832811341454188,5.312516266928956,0.4359843383521223,2.64452031474616,5258.481238888885,7.48,17.171981760899918,71.85,1.07,19.6,1269.214116666666,89.81999999999977,2252.653463888886,101.603,2.6852,1.948051948051948,10.71,5.065555555555555,79.44666666666666,54.48,8.52,38.89,71.63,0.051,2.23938,0.198,0.029,0.047,5.4978,0.16416,1.1253652352164332,19.548758620689654,36.714827586206894,0.3550344827586207,0.3807586206896552,8.020689655172413,0.2607586206896552,0.1678620689655172,0.3606551724137931,32.63193103448276,1.295793103448276,1.3712072178440882,0.0,0.7495924988888881,0.3030845908333333,1.347860447222221,1.448769716319445,,22.0,8.0,0.0,212.4228544444446,96.58163642083328,27.40909090909091,28.25
2026-03-08 14:00:00,534.3055555555555,190.5146380555556,49.18666666666697,47.31444444444416,66.19861111111096,54.60555555555579,56.94277777777773,58.400277777777774,54.16055555555561,1.1275847775000003,6.359722222222223,4.248620689655173,0.013,94.97163586206896,0.1722344827586207,0.1,0.0257241379310344,0.4064827586206896,0.0623020689655172,285.0,11.453409664347427,26.158,105.0,87.62817187858398,0.366326171725667,1.789785151770013,0.9184184570685832,1.404263641666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.131992527777754,3.6597222194444474,23.688681527777767,152.0261111111111,170.20694444444436,193.8836111111112,175.08118055555553,184.20805555555555,43.35648305555551,1.0,398.28000000000014,510.580277777779,666.7858333333303,65.98444444444459,1476.6689655172413,2.7523791,1221.961758333331,109456.1263888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.28416666666669,34.738611111111126,34.030277777777755,59.41555555555561,60.0,11.81,4.873,87.21000000000001,0.5,6.550000000000001,0.98,4.506374755555556,4.934713064026106,53.322,0.1440790668016953,58.90353437605491,0.0257293049773076,4.355018378905517,0.0671255954390308,0.0828038145605941,0.0149713251565957,0.0834080867184276,5.32148269007164,0.4366618656464499,2.647218783991598,5253.178141666672,7.48,18.137954054189112,71.85,1.07,19.6,1300.7339333333334,95.20504166666684,2238.3635000000027,100.626,2.6852,1.948051948051948,10.71,5.065555555555555,79.44666666666666,54.48,8.52,38.89,71.63,0.051,2.23938,0.198,0.029,0.047,5.4978,0.16416,1.1447052250152152,19.99151724137931,36.8596551724138,0.3260689655172413,0.3435172413793103,8.041379310344828,0.2235172413793103,0.1637241379310345,0.3503103448275862,32.20986206896551,1.2295862068965515,1.3944304970415131,0.0,0.8660566261111105,0.2766788402777779,1.3482143388888863,1.3517695588888905,,22.0,8.0,0.0,217.2640411111111,96.49318954236112,27.40909090909091,28.25
